code,term,dmd_id,dmd_type,bnf_code
501911000001107,Bendroflumethiazide 5mg tablets,501911000001107,AMP,0202010B0AAACAC
720911000001105,Bendroflumethiazide 5mg tablets,720911000001105,AMP,0202010B0AAACAC
143511000001102,Bendroflumethiazide 5mg tablets,143511000001102,AMP,0202010B0AAACAC
9793111000001104,Bendroflumethiazide 5mg tablets,9793111000001104,AMP,0202010B0AAACAC
10384111000001103,Bendroflumethiazide 5mg tablets,10384111000001103,AMP,0202010B0AAACAC
15986811000001102,Bendroflumethiazide 5mg tablets,15986811000001102,AMP,0202010B0AAACAC
34015811000001107,Bendroflumethiazide 5mg tablets,34015811000001107,AMP,0202010B0AAACAC
22617011000001105,Bendroflumethiazide 5mg tablets,22617011000001105,AMP,0202010B0AAACAC
11010111000001102,Bendroflumethiazide 5mg tablets,11010111000001102,AMP,0202010B0AAACAC
32661411000001109,Bendroflumethiazide 5mg tablets,32661411000001109,AMP,0202010B0AAACAC
320511000001104,Bendroflumethiazide 5mg tablets,320511000001104,AMP,0202010B0AAACAC
532811000001101,Bendroflumethiazide 5mg tablets,532811000001101,AMP,0202010B0AAACAC
29999111000001107,Bendroflumethiazide 5mg tablets,29999111000001107,AMP,0202010B0AAACAC
38805211000001108,Bendroflumethiazide 5mg tablets,38805211000001108,AMP,0202010B0AAACAC
17796911000001103,Bendroflumethiazide 5mg tablets,17796911000001103,AMP,0202010B0AAACAC
40673811000001109,Bendroflumethiazide 5mg tablets,40673811000001109,AMP,0202010B0AAACAC
29774211000001101,Bendroflumethiazide 5mg tablets,29774211000001101,AMP,0202010B0AAACAC
17196011000001105,Bendroflumethiazide 5mg tablets,17196011000001105,AMP,0202010B0AAACAC
436711000001100,Bendroflumethiazide 5mg tablets,436711000001100,AMP,0202010B0AAACAC
169811000001105,Bendroflumethiazide 5mg tablets,169811000001105,AMP,0202010B0AAACAC
21782811000001109,Bendroflumethiazide 5mg tablets,21782811000001109,AMP,0202010B0AAACAC
159711000001108,Bendroflumethiazide 5mg tablets,159711000001108,AMP,0202010B0AAACAC
8306711000001109,Bendroflumethiazide 5mg/5ml oral suspension,8306711000001109,VMP,0202010B0AAAQAQ
8287311000001100,Bendroflumethiazide 5mg/5ml oral suspension,8287311000001100,AMP,0202010B0AAAQAQ
12226311000001103,Bendroflumethiazide 2mg/5ml oral solution,12226311000001103,VMP,0202010B0AAASAS
12226411000001105,Bendroflumethiazide 2mg/5ml oral suspension,12226411000001105,VMP,0202010B0AAASAS
12226111000001100,Bendroflumethiazide 2mg/5ml oral solution,12226111000001100,AMP,0202010B0AAASAS
12225511000001102,Bendroflumethiazide 2mg/5ml oral suspension,12225511000001102,AMP,0202010B0AAASAS
8307011000001105,Bendroflumethiazide 1.25mg/5ml oral suspension,8307011000001105,VMP,0202010B0AAAUAU
8284811000001100,Bendroflumethiazide 1.25mg/5ml oral suspension,8284811000001100,AMP,0202010B0AAAUAU
12285211000001105,Bendroflumethiazide 3.75mg/5ml oral solution,12285211000001105,VMP,0202010B0AAAVAV
12285311000001102,Bendroflumethiazide 3.75mg/5ml oral suspension,12285311000001102,VMP,0202010B0AAAVAV
12228311000001104,Bendroflumethiazide 3.75mg/5ml oral solution,12228311000001104,AMP,0202010B0AAAVAV
12228011000001102,Bendroflumethiazide 3.75mg/5ml oral suspension,12228011000001102,AMP,0202010B0AAAVAV
8306911000001106,Bendroflumethiazide 1mg/5ml oral suspension,8306911000001106,VMP,0202010B0AAAWAW
8286211000001106,Bendroflumethiazide 1mg/5ml oral suspension,8286211000001106,AMP,0202010B0AAAWAW
8306811000001101,Bendroflumethiazide 2.5mg/5ml oral suspension,8306811000001101,VMP,0202010B0AAAXAX
8287011000001103,Bendroflumethiazide 2.5mg/5ml oral suspension,8287011000001103,AMP,0202010B0AAAXAX
672111000001100,Aprinox 2.5mg tablets,672111000001100,AMP,0202010B0BBAAAB
120911000001103,Aprinox 5mg tablets,120911000001103,AMP,0202010B0BBABAC
817911000001100,Neo-Naclex 5mg tablets,817911000001100,AMP,0202010B0BEAAAC
18149011000001101,Neo-Naclex 2.5mg tablets,18149011000001101,AMP,0202010B0BEABAB
898211000001109,Urizide 5mg tablets,898211000001109,AMP,0202010B0BFAAAC
485311000001101,Urizide 2.5mg tablets,485311000001101,AMP,0202010B0BFABAB
42207111000001109,Chlorothiazide 500mg tablets,42207111000001109,VMP,0202010D0AAAFAF
28377711000001102,Chlorothiazide 500mg tablets,28377711000001102,AMP,0202010D0AAAFAF
42207011000001108,Chlorothiazide 250mg/5ml oral suspension,42207011000001108,VMP,0202010D0AAAUAU
15865211000001103,Chlorothiazide 250mg/5ml oral suspension,15865211000001103,AMP,0202010D0AAAUAU
8358411000001106,Chlorothiazide 125mg/5ml oral suspension,8358411000001106,VMP,0202010D0AABBBB
8340411000001105,Chlorothiazide 125mg/5ml oral suspension,8340411000001105,AMP,0202010D0AABBBB
12503011000001109,Chlorothiazide 250mg/5ml oral solution,12503011000001109,VMP,0202010D0AABCBC
12462011000001107,Chlorothiazide 250mg/5ml oral solution,12462011000001107,AMP,0202010D0AABCBC
12504111000001107,Chlorothiazide 375mg/5ml oral solution,12504111000001107,VMP,0202010D0AABDBD
12504211000001101,Chlorothiazide 375mg/5ml oral suspension,12504211000001101,VMP,0202010D0AABDBD
12468811000001104,Chlorothiazide 375mg/5ml oral solution,12468811000001104,AMP,0202010D0AABDBD
12460111000001109,Chlorothiazide 375mg/5ml oral suspension,12460111000001109,AMP,0202010D0AABDBD
12431011000001109,Chlorothiazide 10mg/5ml oral solution,12431011000001109,VMP,0202010D0AABEBE
12425911000001108,Chlorothiazide 10mg/5ml oral suspension,12425911000001108,VMP,0202010D0AABEBE
12426311000001102,Chlorothiazide 10mg/5ml oral solution,12426311000001102,AMP,0202010D0AABEBE
12425711000001106,Chlorothiazide 10mg/5ml oral suspension,12425711000001106,AMP,0202010D0AABEBE
8359111000001108,Chlorothiazide 50mg/5ml oral suspension,8359111000001108,VMP,0202010D0AABFBF
8340011000001101,Chlorothiazide 50mg/5ml oral suspension,8340011000001101,AMP,0202010D0AABFBF
12016611000001108,Chlorothiazide 70mg/5ml oral solution,12016611000001108,VMP,0202010D0AABGBG
12016711000001104,Chlorothiazide 70mg/5ml oral suspension,12016711000001104,VMP,0202010D0AABGBG
11993211000001107,Chlorothiazide 70mg/5ml oral solution,11993211000001107,AMP,0202010D0AABGBG
11992911000001105,Chlorothiazide 70mg/5ml oral suspension,11992911000001105,AMP,0202010D0AABGBG
12504311000001109,Chlorothiazide 40mg/5ml oral solution,12504311000001109,VMP,0202010D0AABHBH
12504411000001102,Chlorothiazide 40mg/5ml oral suspension,12504411000001102,VMP,0202010D0AABHBH
12470211000001107,Chlorothiazide 40mg/5ml oral solution,12470211000001107,AMP,0202010D0AABHBH
12460411000001104,Chlorothiazide 40mg/5ml oral suspension,12460411000001104,AMP,0202010D0AABHBH
12502211000001105,Chlorothiazide 200mg/5ml oral solution,12502211000001105,VMP,0202010D0AABIBI
12446111000001102,Chlorothiazide 200mg/5ml oral solution,12446111000001102,AMP,0202010D0AABIBI
12503711000001106,Chlorothiazide 30mg/5ml oral solution,12503711000001106,VMP,0202010D0AABJBJ
12503811000001103,Chlorothiazide 30mg/5ml oral suspension,12503811000001103,VMP,0202010D0AABJBJ
12467411000001100,Chlorothiazide 30mg/5ml oral solution,12467411000001100,AMP,0202010D0AABJBJ
12458511000001105,Chlorothiazide 30mg/5ml oral suspension,12458511000001105,AMP,0202010D0AABJBJ
8358311000001104,Chlorothiazide 100mg/5ml oral suspension,8358311000001104,VMP,0202010D0AABKBK
8339011000001108,Chlorothiazide 100mg/5ml oral suspension,8339011000001108,AMP,0202010D0AABKBK
12503511000001101,Chlorothiazide 300mg/5ml oral solution,12503511000001101,VMP,0202010D0AABMBM
12503611000001102,Chlorothiazide 300mg/5ml oral suspension,12503611000001102,VMP,0202010D0AABMBM
12465711000001100,Chlorothiazide 300mg/5ml oral solution,12465711000001100,AMP,0202010D0AABMBM
12458011000001102,Chlorothiazide 300mg/5ml oral suspension,12458011000001102,AMP,0202010D0AABMBM
12016011000001101,Chlorothiazide 6mg/5ml oral solution,12016011000001101,VMP,0202010D0AABNBN
12016111000001100,Chlorothiazide 6mg/5ml oral suspension,12016111000001100,VMP,0202010D0AABNBN
11991511000001106,Chlorothiazide 6mg/5ml oral solution,11991511000001106,AMP,0202010D0AABNBN
11991011000001103,Chlorothiazide 6mg/5ml oral suspension,11991011000001103,AMP,0202010D0AABNBN
12431911000001108,Chlorothiazide 155mg/5ml oral solution,12431911000001108,VMP,0202010D0AABPBP
12432011000001101,Chlorothiazide 155mg/5ml oral suspension,12432011000001101,VMP,0202010D0AABPBP
12429311000001109,Chlorothiazide 155mg/5ml oral solution,12429311000001109,AMP,0202010D0AABPBP
12429011000001106,Chlorothiazide 155mg/5ml oral suspension,12429011000001106,AMP,0202010D0AABPBP
8358611000001109,Chlorothiazide 20mg/5ml oral suspension,8358611000001109,VMP,0202010D0AABQBQ
8338711000001101,Chlorothiazide 20mg/5ml oral suspension,8338711000001101,AMP,0202010D0AABQBQ
8359311000001105,Chlorothiazide 80mg/5ml oral suspension,8359311000001105,VMP,0202010D0AABTBT
8341711000001107,Chlorothiazide 80mg/5ml oral suspension,8341711000001107,AMP,0202010D0AABTBT
12502011000001100,Chlorothiazide 187.5mg/5ml oral solution,12502011000001100,VMP,0202010D0AABUBU
12502111000001104,Chlorothiazide 187.5mg/5ml oral suspension,12502111000001104,VMP,0202010D0AABUBU
12445311000001105,Chlorothiazide 187.5mg/5ml oral solution,12445311000001105,AMP,0202010D0AABUBU
12445011000001107,Chlorothiazide 187.5mg/5ml oral suspension,12445011000001107,AMP,0202010D0AABUBU
12015311000001108,Chlorothiazide 500mg/5ml oral solution,12015311000001108,VMP,0202010D0AABVBV
12015511000001102,Chlorothiazide 500mg/5ml oral suspension,12015511000001102,VMP,0202010D0AABVBV
11989511000001106,Chlorothiazide 500mg/5ml oral solution,11989511000001106,AMP,0202010D0AABVBV
11988611000001101,Chlorothiazide 500mg/5ml oral suspension,11988611000001101,AMP,0202010D0AABVBV
12431111000001105,Chlorothiazide 12.5mg/5ml oral solution,12431111000001105,VMP,0202010D0AABWBW
12431211000001104,Chlorothiazide 12.5mg/5ml oral suspension,12431211000001104,VMP,0202010D0AABWBW
12426911000001101,Chlorothiazide 12.5mg/5ml oral solution,12426911000001101,AMP,0202010D0AABWBW
12426611000001107,Chlorothiazide 12.5mg/5ml oral suspension,12426611000001107,AMP,0202010D0AABWBW
12502811000001106,Chlorothiazide 24mg/5ml oral solution,12502811000001106,VMP,0202010D0AABXBX
12502911000001101,Chlorothiazide 24mg/5ml oral suspension,12502911000001101,VMP,0202010D0AABXBX
12461011000001104,Chlorothiazide 24mg/5ml oral solution,12461011000001104,AMP,0202010D0AABXBX
12456311000001103,Chlorothiazide 24mg/5ml oral suspension,12456311000001103,AMP,0202010D0AABXBX
8358911000001103,Chlorothiazide 35mg/5ml oral suspension,8358911000001103,VMP,0202010D0AABZBZ
8341111000001106,Chlorothiazide 35mg/5ml oral suspension,8341111000001106,AMP,0202010D0AABZBZ
12017111000001102,Chlorothiazide 75mg/5ml oral solution,12017111000001102,VMP,0202010D0AACBCB
12017211000001108,Chlorothiazide 75mg/5ml oral suspension,12017211000001108,VMP,0202010D0AACBCB
11994911000001101,Chlorothiazide 75mg/5ml oral solution,11994911000001101,AMP,0202010D0AACBCB
11994611000001107,Chlorothiazide 75mg/5ml oral suspension,11994611000001107,AMP,0202010D0AACBCB
12502411000001109,Chlorothiazide 225mg/5ml oral solution,12502411000001109,VMP,0202010D0AACDCD
12502511000001108,Chlorothiazide 225mg/5ml oral suspension,12502511000001108,VMP,0202010D0AACDCD
12450411000001108,Chlorothiazide 225mg/5ml oral solution,12450411000001108,AMP,0202010D0AACDCD
12449211000001104,Chlorothiazide 225mg/5ml oral suspension,12449211000001104,AMP,0202010D0AACDCD
12017311000001100,Chlorothiazide 85mg/5ml oral solution,12017311000001100,VMP,0202010D0AACECE
12017411000001107,Chlorothiazide 85mg/5ml oral suspension,12017411000001107,VMP,0202010D0AACECE
11996111000001106,Chlorothiazide 85mg/5ml oral solution,11996111000001106,AMP,0202010D0AACECE
11995811000001107,Chlorothiazide 85mg/5ml oral suspension,11995811000001107,AMP,0202010D0AACECE
12015611000001103,Chlorothiazide 5mg/5ml oral solution,12015611000001103,VMP,0202010D0AACGCG
12015711000001107,Chlorothiazide 5mg/5ml oral suspension,12015711000001107,VMP,0202010D0AACGCG
11990711000001109,Chlorothiazide 5mg/5ml oral solution,11990711000001109,AMP,0202010D0AACGCG
11989911000001104,Chlorothiazide 5mg/5ml oral suspension,11989911000001104,AMP,0202010D0AACGCG
12017611000001105,Chlorothiazide 90mg/5ml oral solution,12017611000001105,VMP,0202010D0AACHCH
12017711000001101,Chlorothiazide 90mg/5ml oral suspension,12017711000001101,VMP,0202010D0AACHCH
11997311000001106,Chlorothiazide 90mg/5ml oral solution,11997311000001106,AMP,0202010D0AACHCH
11996711000001107,Chlorothiazide 90mg/5ml oral suspension,11996711000001107,AMP,0202010D0AACHCH
12502611000001107,Chlorothiazide 240mg/5ml oral solution,12502611000001107,VMP,0202010D0AACICI
12502711000001103,Chlorothiazide 240mg/5ml oral suspension,12502711000001103,VMP,0202010D0AACICI
12461311000001101,Chlorothiazide 240mg/5ml oral solution,12461311000001101,AMP,0202010D0AACICI
12451711000001105,Chlorothiazide 240mg/5ml oral suspension,12451711000001105,AMP,0202010D0AACICI
12431511000001101,Chlorothiazide 140mg/5ml oral solution,12431511000001101,VMP,0202010D0AACJCJ
12431611000001102,Chlorothiazide 140mg/5ml oral suspension,12431611000001102,VMP,0202010D0AACJCJ
12428111000001100,Chlorothiazide 140mg/5ml oral solution,12428111000001100,AMP,0202010D0AACJCJ
12427811000001108,Chlorothiazide 140mg/5ml oral suspension,12427811000001108,AMP,0202010D0AACJCJ
12016311000001103,Chlorothiazide 7.5mg/5ml oral solution,12016311000001103,VMP,0202010D0AACKCK
12016411000001105,Chlorothiazide 7.5mg/5ml oral suspension,12016411000001105,VMP,0202010D0AACKCK
11992511000001103,Chlorothiazide 7.5mg/5ml oral solution,11992511000001103,AMP,0202010D0AACKCK
11992111000001107,Chlorothiazide 7.5mg/5ml oral suspension,11992111000001107,AMP,0202010D0AACKCK
12503311000001107,Chlorothiazide 3.75mg/5ml oral solution,12503311000001107,VMP,0202010D0AACLCL
12503411000001100,Chlorothiazide 3.75mg/5ml oral suspension,12503411000001100,VMP,0202010D0AACLCL
12465411000001106,Chlorothiazide 3.75mg/5ml oral solution,12465411000001106,AMP,0202010D0AACLCL
12457511000001106,Chlorothiazide 3.75mg/5ml oral suspension,12457511000001106,AMP,0202010D0AACLCL
12016811000001107,Chlorothiazide 750mg/5ml oral solution,12016811000001107,VMP,0202010D0AACMCM
12016911000001102,Chlorothiazide 750mg/5ml oral suspension,12016911000001102,VMP,0202010D0AACMCM
11994311000001102,Chlorothiazide 750mg/5ml oral solution,11994311000001102,AMP,0202010D0AACMCM
11993711000001100,Chlorothiazide 750mg/5ml oral suspension,11993711000001100,AMP,0202010D0AACMCM
8359211000001102,Chlorothiazide 60mg/5ml oral suspension,8359211000001102,VMP,0202010D0AACNCN
8341411000001101,Chlorothiazide 60mg/5ml oral suspension,8341411000001101,AMP,0202010D0AACNCN
12431311000001107,Chlorothiazide 120mg/5ml oral solution,12431311000001107,VMP,0202010D0AACPCP
12431411000001100,Chlorothiazide 120mg/5ml oral suspension,12431411000001100,VMP,0202010D0AACPCP
12427511000001105,Chlorothiazide 120mg/5ml oral solution,12427511000001105,AMP,0202010D0AACPCP
12427211000001107,Chlorothiazide 120mg/5ml oral suspension,12427211000001107,AMP,0202010D0AACPCP
12432111000001100,Chlorothiazide 15mg/5ml oral solution,12432111000001100,VMP,0202010D0AACRCR
12432211000001106,Chlorothiazide 15mg/5ml oral suspension,12432211000001106,VMP,0202010D0AACRCR
12429911000001105,Chlorothiazide 15mg/5ml oral solution,12429911000001105,AMP,0202010D0AACRCR
12429611000001104,Chlorothiazide 15mg/5ml oral suspension,12429611000001104,AMP,0202010D0AACRCR
12501911000001107,Chlorothiazide 160mg/5ml oral solution,12501911000001107,VMP,0202010D0AACSCS
12432311000001103,Chlorothiazide 160mg/5ml oral suspension,12432311000001103,VMP,0202010D0AACSCS
12444711000001105,Chlorothiazide 160mg/5ml oral solution,12444711000001105,AMP,0202010D0AACSCS
12430411000001109,Chlorothiazide 160mg/5ml oral suspension,12430411000001109,AMP,0202010D0AACSCS
12504511000001103,Chlorothiazide 47mg/5ml oral solution,12504511000001103,VMP,0202010D0AACTCT
12504611000001104,Chlorothiazide 47mg/5ml oral suspension,12504611000001104,VMP,0202010D0AACTCT
12486711000001105,Chlorothiazide 47mg/5ml oral solution,12486711000001105,AMP,0202010D0AACTCT
12460711000001105,Chlorothiazide 47mg/5ml oral suspension,12460711000001105,AMP,0202010D0AACTCT
12431711000001106,Chlorothiazide 143mg/5ml oral solution,12431711000001106,VMP,0202010D0AACUCU
12431811000001103,Chlorothiazide 143mg/5ml oral suspension,12431811000001103,VMP,0202010D0AACUCU
12428711000001104,Chlorothiazide 143mg/5ml oral solution,12428711000001104,AMP,0202010D0AACUCU
12428411000001105,Chlorothiazide 143mg/5ml oral suspension,12428411000001105,AMP,0202010D0AACUCU
12503911000001108,Chlorothiazide 33mg/5ml oral solution,12503911000001108,VMP,0202010D0AACWCW
12504011000001106,Chlorothiazide 33mg/5ml oral suspension,12504011000001106,VMP,0202010D0AACWCW
12468111000001106,Chlorothiazide 33mg/5ml oral solution,12468111000001106,AMP,0202010D0AACWCW
12459211000001102,Chlorothiazide 33mg/5ml oral suspension,12459211000001102,AMP,0202010D0AACWCW
42206911000001109,Chlorothiazide 250mg tablets,42206911000001109,VMP,0202010D0AACYCY
15864911000001108,Chlorothiazide 250mg tablets,15864911000001108,AMP,0202010D0AACYCY
8358811000001108,Chlorothiazide 350mg/5ml oral suspension,8358811000001108,VMP,0202010D0AACZCZ
8339411000001104,Chlorothiazide 350mg/5ml oral suspension,8339411000001104,AMP,0202010D0AACZCZ
12503111000001105,Chlorothiazide 27mg/5ml oral solution,12503111000001105,VMP,0202010D0AADBDB
12503211000001104,Chlorothiazide 27mg/5ml oral suspension,12503211000001104,VMP,0202010D0AADBDB
12462711000001109,Chlorothiazide 27mg/5ml oral solution,12462711000001109,AMP,0202010D0AADBDB
12457211000001108,Chlorothiazide 27mg/5ml oral suspension,12457211000001108,AMP,0202010D0AADBDB
8359011000001107,Chlorothiazide 38mg/5ml oral suspension,8359011000001107,VMP,0202010D0AADCDC
8339511000001100,Chlorothiazide 38mg/5ml oral suspension,8339511000001100,AMP,0202010D0AADCDC
8358511000001105,Chlorothiazide 150mg/5ml oral suspension,8358511000001105,VMP,0202010D0AADDDD
8338411000001107,Chlorothiazide 150mg/5ml oral suspension,8338411000001107,AMP,0202010D0AADDDD
8358711000001100,Chlorothiazide 25mg/5ml oral suspension,8358711000001100,VMP,0202010D0AADEDE
8340611000001108,Chlorothiazide 25mg/5ml oral suspension,8340611000001108,AMP,0202010D0AADEDE
35148011000001104,Chlorothiazide 300mg capsules,35148011000001104,VMP,0202010D0AADFDF
35132711000001104,Chlorothiazide 300mg capsules,35132711000001104,AMP,0202010D0AADFDF
12502311000001102,Chlorothiazide 200mg/5ml oral suspension,12502311000001102,VMP,0202010D0AADGDG
12445611000001100,Chlorothiazide 200mg/5ml oral suspension,12445611000001100,AMP,0202010D0AADGDG
7652811000001107,Diuril 250mg/5ml oral suspension,7652811000001107,AMP,0202010D0BCAAAU
7655311000001109,Diuril 250mg tablets,7655311000001109,AMP,0202010D0BCABCY
42207311000001106,Chlortalidone 50mg tablets,42207311000001106,VMP,0202010F0AAAAAA
23983011000001107,Chlortalidone 50mg tablets,23983011000001107,AMP,0202010F0AAAAAA
23996811000001109,Chlortalidone 50mg tablets,23996811000001109,AMP,0202010F0AAAAAA
31989011000001101,Chlortalidone 50mg tablets,31989011000001101,AMP,0202010F0AAAAAA
38831911000001108,Chlortalidone 50mg tablets,38831911000001108,AMP,0202010F0AAAAAA
23667611000001109,Chlortalidone 50mg tablets,23667611000001109,AMP,0202010F0AAAAAA
8359911000001106,Chlortalidone 50mg/5ml oral suspension,8359911000001106,VMP,0202010F0AAAKAK
8342111000001101,Chlortalidone 50mg/5ml oral suspension,8342111000001101,AMP,0202010F0AAAKAK
39565011000001104,Chlortalidone 12.5mg tablets,39565011000001104,VMP,0202010F0AAALAL
285911000001101,Hygroton 50mg tablets,285911000001101,AMP,0202010F0BBAAAA
39534311000001107,Hylaton 50mg tablets,39534311000001107,AMP,0202010F0BCAAAA
39533411000001103,Hylaton 12.5mg tablets,39533411000001103,AMP,0202010F0BCABAL
42208211000001104,Cyclopenthiazide 500microgram tablets,42208211000001104,VMP,0202010J0AAAAAA
487811000001100,Navidrex 500microgram tablets,487811000001100,AMP,0202010J0BBAAAA
42211611000001108,Hydrochlorothiazide 25mg tablets,42211611000001108,VMP,0202010L0AAABAB
20528911000001104,Hydrochlorothiazide 25mg tablets,20528911000001104,AMP,0202010L0AAABAB
42211711000001104,Hydrochlorothiazide 50mg tablets,42211711000001104,VMP,0202010L0AAACAC
20529211000001103,Hydrochlorothiazide 50mg tablets,20529211000001103,AMP,0202010L0AAACAC
8529211000001103,Hydrochlorothiazide 12.5mg/5ml oral solution,8529211000001103,VMP,0202010L0AAAJAJ
8529311000001106,Hydrochlorothiazide 12.5mg/5ml oral suspension,8529311000001106,VMP,0202010L0AAAJAJ
8518311000001109,Hydrochlorothiazide 12.5mg/5ml oral solution,8518311000001109,AMP,0202010L0AAAJAJ
8519311000001103,Hydrochlorothiazide 12.5mg/5ml oral suspension,8519311000001103,AMP,0202010L0AAAJAJ
12538911000001109,Hydrochlorothiazide 6.25mg/5ml oral solution,12538911000001109,VMP,0202010L0AAAKAK
12539011000001100,Hydrochlorothiazide 6.25mg/5ml oral suspension,12539011000001100,VMP,0202010L0AAAKAK
12509311000001105,Hydrochlorothiazide 6.25mg/5ml oral solution,12509311000001105,AMP,0202010L0AAAKAK
12509011000001107,Hydrochlorothiazide 6.25mg/5ml oral suspension,12509011000001107,AMP,0202010L0AAAKAK
12506511000001109,Hydrochlorothiazide 20mg/5ml oral solution,12506511000001109,VMP,0202010L0AAALAL
12506611000001108,Hydrochlorothiazide 20mg/5ml oral suspension,12506611000001108,VMP,0202010L0AAALAL
12501711000001105,Hydrochlorothiazide 20mg/5ml oral solution,12501711000001105,AMP,0202010L0AAALAL
12501411000001104,Hydrochlorothiazide 20mg/5ml oral suspension,12501411000001104,AMP,0202010L0AAALAL
8529411000001104,Hydrochlorothiazide 25mg/5ml oral solution,8529411000001104,VMP,0202010L0AAAMAM
8529511000001100,Hydrochlorothiazide 25mg/5ml oral suspension,8529511000001100,VMP,0202010L0AAAMAM
8517311000001108,Hydrochlorothiazide 25mg/5ml oral solution,8517311000001108,AMP,0202010L0AAAMAM
8519611000001108,Hydrochlorothiazide 25mg/5ml oral suspension,8519611000001108,AMP,0202010L0AAAMAM
12506311000001103,Hydrochlorothiazide 15mg/5ml oral solution,12506311000001103,VMP,0202010L0AAANAN
12506411000001105,Hydrochlorothiazide 15mg/5ml oral suspension,12506411000001105,VMP,0202010L0AAANAN
12501111000001109,Hydrochlorothiazide 15mg/5ml oral solution,12501111000001109,AMP,0202010L0AAANAN
12500811000001105,Hydrochlorothiazide 15mg/5ml oral suspension,12500811000001105,AMP,0202010L0AAANAN
8529611000001101,Hydrochlorothiazide 50mg/5ml oral solution,8529611000001101,VMP,0202010L0AAAPAP
8529711000001105,Hydrochlorothiazide 50mg/5ml oral suspension,8529711000001105,VMP,0202010L0AAAPAP
8520711000001103,Hydrochlorothiazide 50mg/5ml oral solution,8520711000001103,AMP,0202010L0AAAPAP
8521011000001109,Hydrochlorothiazide 50mg/5ml oral suspension,8521011000001109,AMP,0202010L0AAAPAP
12539511000001108,Hydrochlorothiazide 7mg/5ml oral solution,12539511000001108,VMP,0202010L0AAAQAQ
12539611000001107,Hydrochlorothiazide 7mg/5ml oral suspension,12539611000001107,VMP,0202010L0AAAQAQ
12512611000001109,Hydrochlorothiazide 7mg/5ml oral solution,12512611000001109,AMP,0202010L0AAAQAQ
12511611000001103,Hydrochlorothiazide 7mg/5ml oral suspension,12511611000001103,AMP,0202010L0AAAQAQ
8529011000001108,Hydrochlorothiazide 10mg/5ml oral solution,8529011000001108,VMP,0202010L0AAASAS
8529111000001109,Hydrochlorothiazide 10mg/5ml oral suspension,8529111000001109,VMP,0202010L0AAASAS
8516711000001109,Hydrochlorothiazide 10mg/5ml oral solution,8516711000001109,AMP,0202010L0AAASAS
8519211000001106,Hydrochlorothiazide 10mg/5ml oral suspension,8519211000001106,AMP,0202010L0AAASAS
12538711000001107,Hydrochlorothiazide 5mg/5ml oral solution,12538711000001107,VMP,0202010L0AAATAT
