code,term
10409611000001103,Prednisolone 1mg tablets (Arrow Generics Ltd) (AMP)
10410111000001103,Prednisolone 5mg tablets (Arrow Generics Ltd) (AMP)
10528411000001108,Dexamethasone 2mg/5ml oral solution sugar free (Waymade Healthcare Plc) (AMP)
110811000001100,Prednisolone 5mg tablets (Teva UK Ltd) (AMP)
11386511000001109,Decortin 1mg tablets (Imported (Germany)) (AMP)
11387011000001103,Decortin 5mg tablets (Imported (Germany)) (AMP)
11387311000001100,Decortin 50mg tablets (Imported (Germany)) (AMP)
11556011000001106,Cortisone 25mg tablets (Sanofi) (AMP)
11597311000001102,Dexamethasone 10mg/5ml oral solution sugar free (Rosemont Pharmaceuticals Ltd) (AMP)
11602311000001108,Dexamethasone 10mg/5ml oral solution (Special Order) (AMP)
11612111000001109,Dexamethasone 10mg/5ml oral solution (VMP)
11684111000001104,Dexamethasone 1.25mg/5ml oral suspension (Special Order) (AMP)
11684711000001103,Dexamethasone 1.25mg/5ml oral solution (Special Order) (AMP)
11685011000001101,Dexamethasone 1.5mg/5ml oral suspension (Special Order) (AMP)
11685311000001103,Dexamethasone 1.5mg/5ml oral solution (Special Order) (AMP)
11685611000001108,Dexamethasone 10mg/5ml oral suspension (Special Order) (AMP)
11686511000001102,Dexamethasone 14mg/5ml oral suspension (Special Order) (AMP)
11687111000001109,Dexamethasone 14mg/5ml oral solution (Special Order) (AMP)
11687711000001105,Dexamethasone 16.7mg/5ml oral suspension (Special Order) (AMP)
11688011000001109,Dexamethasone 16.7mg/5ml oral solution (Special Order) (AMP)
11688611000001102,Dexamethasone 16mg/5ml oral suspension (Special Order) (AMP)
11689211000001109,Dexamethasone 16mg/5ml oral solution (Special Order) (AMP)
11689511000001107,Dexamethasone 20mg/5ml oral suspension (Special Order) (AMP)
11690111000001109,Dexamethasone 20mg/5ml oral solution (Special Order) (AMP)
11690411000001104,Dexamethasone 250micrograms/5ml oral suspension (Special Order) (AMP)
11691011000001104,Dexamethasone 250micrograms/5ml oral solution (Special Order) (AMP)
11691411000001108,Dexamethasone 2mg/5ml oral suspension (Special Order) (AMP)
