code,term
21609511000001105,Forxiga 5mg tablets (AstraZeneca UK Ltd) (AMP)
21609811000001108,Forxiga 10mg tablets (AstraZeneca UK Ltd) (AMP)
24018111000001106,Xigduo 5mg/850mg tablets (AstraZeneca UK Ltd) (AMP)
24018511000001102,Xigduo 5mg/1000mg tablets (AstraZeneca UK Ltd) (AMP)
24054611000001100,Dapagliflozin 5mg / Metformin 1g tablets (VMP)
24054711000001109,Dapagliflozin 5mg / Metformin 850mg tablets (VMP)
24088311000001106,Invokana 300mg tablets (A. Menarini Farmaceutica Internazionale SRL) (AMP)
24088611000001101,Invokana 100mg tablets (A. Menarini Farmaceutica Internazionale SRL) (AMP)
24104511000001103,Canagliflozin 300mg tablets (VMP)
25238811000001107,Jardiance 10mg tablets (Boehringer Ingelheim Ltd) (AMP)
25239711000001108,Jardiance 25mg tablets (Boehringer Ingelheim Ltd) (AMP)
25290511000001101,Empagliflozin 10mg tablets (VMP)
25290611000001102,Empagliflozin 25mg tablets (VMP)
27990411000001100,Forxiga 10mg tablets (Waymade Healthcare Plc) (AMP)
28022511000001109,Vokanamet 50mg/850mg tablets (A. Menarini Farmaceutica Internazionale SRL) (AMP)
28024411000001103,Vokanamet 50mg/1000mg tablets (A. Menarini Farmaceutica Internazionale SRL) (AMP)
28049211000001101,Canagliflozin 50mg / Metformin 1g tablets (VMP)
28049311000001109,Canagliflozin 50mg / Metformin 850mg tablets (VMP)
28425111000001103,Forxiga 5mg tablets (Waymade Healthcare Plc) (AMP)
28775211000001102,Canagliflozin 100mg tablets (Colorama Pharmaceuticals Ltd) (AMP)
28775411000001103,Canagliflozin 300mg tablets (Colorama Pharmaceuticals Ltd) (AMP)
29699911000001109,Canagliflozin 100mg tablets (J M McGill Ltd) (AMP)
29853611000001101,Canagliflozin 100mg tablets (Niche Pharma Ltd) (AMP)
30173411000001107,Synjardy 5mg/850mg tablets (Boehringer Ingelheim Ltd) (AMP)
30174111000001100,Synjardy 5mg/1000mg tablets (Boehringer Ingelheim Ltd) (AMP)
30175011000001102,Synjardy 12.5mg/850mg tablets (Boehringer Ingelheim Ltd) (AMP)
30175711000001100,Synjardy 12.5mg/1000mg tablets (Boehringer Ingelheim Ltd) (AMP)
30318111000001109,Empagliflozin 12.5mg / Metformin 1g tablets (VMP)
30318211000001103,Empagliflozin 12.5mg / Metformin 850mg tablets (VMP)
30318311000001106,Empagliflozin 5mg / Metformin 1g tablets (VMP)
30318411000001104,Empagliflozin 5mg / Metformin 850mg tablets (VMP)
33682311000001103,Qtern 5mg/10mg tablets (AstraZeneca UK Ltd) (AMP)
33745311000001109,Saxagliptin 5mg / Dapagliflozin 10mg tablets (VMP)
36514811000001101,Steglatro 5mg tablets (Merck Sharp & Dohme (UK) Ltd) (AMP)
36515111000001107,Steglatro 15mg tablets (Merck Sharp & Dohme (UK) Ltd) (AMP)
36529411000001105,Ertugliflozin 15mg tablets (VMP)
36529511000001109,Ertugliflozin 5mg tablets (VMP)
36804511000001101,Jardiance 10mg tablets (Originalis B.V.) (AMP)
36804811000001103,Jardiance 25mg tablets (Originalis B.V.) (AMP)
36893111000001106,Forxiga 10mg tablets (Pharmaram Ltd) (AMP)
37225211000001100,Glyxambi 10mg/5mg tablets (Boehringer Ingelheim Ltd) (AMP)
37225511000001102,Glyxambi 25mg/5mg tablets (Boehringer Ingelheim Ltd) (AMP)
37280311000001109,Empagliflozin 10mg / Linagliptin 5mg tablets (VMP)
37280511000001103,Empagliflozin 25mg / Linagliptin 5mg tablets (VMP)
37437511000001107,Forxiga 10mg tablets (CST Pharma Ltd) (AMP)
37437811000001105,Forxiga 5mg tablets (CST Pharma Ltd) (AMP)
37440811000001107,Jardiance 10mg tablets (CST Pharma Ltd) (AMP)
37441111000001106,Jardiance 25mg tablets (CST Pharma Ltd) (AMP)
37512611000001109,Invokana 100mg tablets (Mawdsley-Brooks & Company Ltd) (AMP)
37512811000001108,Invokana 300mg tablets (Mawdsley-Brooks & Company Ltd) (AMP)
37526411000001104,Jardiance 10mg tablets (Mawdsley-Brooks & Company Ltd) (AMP)
37526711000001105,Jardiance 25mg tablets (Mawdsley-Brooks & Company Ltd) (AMP)
37538511000001102,Xigduo 5mg/1000mg tablets (CST Pharma Ltd) (AMP)
37665511000001108,Forxiga 10mg tablets (Ethigen Ltd) (AMP)
37667011000001107,Invokana 100mg tablets (Ethigen Ltd) (AMP)
37668511000001100,Jardiance 10mg tablets (Ethigen Ltd) (AMP)
37852711000001109,Synjardy 5mg/1000mg tablets (CST Pharma Ltd) (AMP)
37853211000001108,Synjardy 12.5mg/1000mg tablets (CST Pharma Ltd) (AMP)
37989211000001109,Forxiga 5mg tablets (Pharmaram Ltd) (AMP)
37989611000001106,Invokana 100mg tablets (Pharmaram Ltd) (AMP)
38135511000001105,Forxiga 5mg tablets (DE Pharmaceuticals) (AMP)
38135711000001100,Forxiga 10mg tablets (DE Pharmaceuticals) (AMP)
38140911000001106,Invokana 100mg tablets (DE Pharmaceuticals) (AMP)
38142111000001107,Jardiance 10mg tablets (DE Pharmaceuticals) (AMP)
38142411000001102,Jardiance 25mg tablets (DE Pharmaceuticals) (AMP)
38176411000001100,Xigduo 5mg/1000mg tablets (DE Pharmaceuticals) (AMP)
38912311000001101,Forxiga 5mg tablets (Ethigen Ltd) (AMP)
39689811000001104,Dapagliflozin 10mg tablets (VMP)
39689911000001109,Dapagliflozin 5mg tablets (VMP)
39734511000001100,Canagliflozin 100mg tablets (VMP)
40298411000001108,Invokana 300mg tablets (Pilsco Ltd) (AMP)
42627211000001107,Jardiance 10mg tablets (Pharmaram Ltd) (AMP)
42627711000001100,Jardiance 25mg tablets (Pharmaram Ltd) (AMP)
45245511000001100,Dapagliflozin 5mg tablets (Wockhardt UK Ltd) (AMP)
45246111000001103,Dapagliflozin 10mg tablets (Wockhardt UK Ltd) (AMP)
